P 0 99600:0 2043 97321:0 2043
E 0 28389 0 60767 0 1598 0 0 0
E 0 60767 0 6228 1 1543 0 0 0
E 0 6228 1 49088 1 949 2 0 0
E 0 49088 1 99260 1 1278 2 0 0
E 0 99260 1 34481 1 459 2 0 0
E 0 34481 1 10895 1 619 2 0 0
E 0 10895 1 62827 0 1239 0 0 0
E 0 62827 0 53497 1 374 0 0 0
E 0 53497 1 23673 0 798 2 0 0
E 0 23673 0 58212 0 414 0 0 0
E 0 58212 0 58804 1 148 2 0 0
E 0 58804 1 13355 0 848 2 0 0
E 0 13355 0 4090 0 107 0 0 0
E 0 4090 0 105406 0 140 0 0 0
E 0 105406 0 97950 0 904 0 0 0
E 0 97950 0 71317 0 1360 0 0 0
E 0 71317 0 38433 0 899 0 0 0
E 0 38433 0 100335 0 2116 0 0 0
E 0 100335 0 111215 1 713 2 0 0
E 0 111215 1 106285 1 983 2 0 0
E 0 106285 1 38873 0 838 2 0 0
E 0 38873 0 44043 1 669 2 0 0
E 0 44043 1 70181 0 211 0 0 0
E 0 70181 0 39891 1 927 0 0 0
E 0 39891 1 30483 1 904 2 0 0
E 0 30483 1 36256 1 814 2 0 0
E 0 36256 1 16928 1 1700 2 0 0
E 0 16928 1 53561 0 1415 0 0 0
E 0 53561 0 56856 0 1018 0 0 0
E 0 56856 0 1569 1 180 0 0 0
E 0 1569 1 58216 1 1436 2 0 0
E 0 58216 1 110252 1 1302 2 0 0
E 0 110252 1 19728 1 2139 2 0 0
E 0 19728 1 3997 0 1665 2 0 0
E 0 3997 0 79008 0 1055 0 0 0
E 0 79008 0 43889 0 19 0 0 0
E 0 43889 0 36182 1 733 0 0 0
E 0 36182 1 29575 1 188 2 0 0
E 0 29575 1 102891 0 1595 0 0 0
E 0 102891 0 2992 0 256 0 0 0
E 0 2992 0 45501 0 283 0 0 0
E 0 45501 0 70004 1 19 2 0 0
E 0 70004 1 61658 1 452 2 0 0
E 0 61658 1 34806 1 164 2 0 0
E 0 34806 1 70463 1 416 2 0 0
E 0 70463 1 11530 1 725 2 0 0
E 0 11530 1 13215 0 1356 0 0 0
E 0 13215 0 88662 0 296 0 0 0
E 0 88662 0 20089 1 222 0 0 0
E 0 20089 1 105971 1 841 2 0 0
E 0 105971 1 97987 0 329 2 0 0
E 0 97987 0 8087 0 514 0 0 0
E 0 8087 0 110537 1 676 2 0 0
E 0 110537 1 43958 1 47 2 0 0
E 0 43958 1 38920 0 1605 3 0 0
E 0 38920 0 78682 0 1401 0 0 0
E 0 78682 0 37880 0 1909 0 0 0
E 0 37880 0 90997 1 174 2 0 0
E 0 90997 1 16224 1 1874 2 0 0
E 0 16224 1 45707 0 587 0 0 0
E 0 45707 0 92440 0 663 0 0 0
E 0 92440 0 101380 1 285 2 0 0
E 0 101380 1 20468 1 640 2 0 0
E 0 20468 1 103490 1 94 2 0 0
E 0 103490 1 5645 1 618 2 0 0
E 0 5645 1 111740 0 1357 0 0 0
E 0 111740 0 68144 1 405 0 0 0
E 0 68144 1 111393 0 671 1 0 0
E 0 111393 0 46985 0 191 0 0 0
E 0 46985 0 10224 0 41 0 0 0
E 0 10224 0 26405 0 861 0 0 0
E 0 26405 0 24058 1 428 0 0 0
E 0 24058 1 43124 1 231 2 0 0
E 0 43124 1 45670 1 2091 2 0 0
E 0 45670 1 9617 0 1320 2 0 0
E 0 9617 0 9514 0 2086 0 0 0
E 0 9514 0 104552 0 458 0 0 0
E 0 104552 0 28470 0 301 0 0 0
E 0 28470 0 18772 0 1361 0 0 0
E 0 18772 0 98337 0 497 0 0 0
E 0 98337 0 110918 0 949 0 0 0
E 0 110918 0 54767 0 910 0 0 0
E 0 54767 0 108607 0 60 0 0 0
E 0 108607 0 97678 0 720 0 0 0
E 0 97678 0 16304 0 158 0 0 0
E 0 16304 0 28375 0 56 0 0 0
E 0 28375 0 21032 1 1061 0 0 0
E 0 21032 1 5753 0 493 2 0 0
E 0 5753 0 85177 0 688 0 0 0
E 0 85177 0 87625 1 1517 2 0 0
E 0 87625 1 23417 1 290 2 0 0
E 0 23417 1 48540 1 339 2 0 0
E 0 48540 1 54748 1 2378 2 0 0
E 0 54748 1 52441 0 1220 2 0 0
E 0 52441 0 33604 0 212 0 0 0
E 0 33604 0 102139 0 290 0 0 0
E 0 102139 0 14924 1 47 0 0 0
E 0 14924 1 73146 0 47 0 0 0
E 0 73146 0 11444 1 938 0 0 0
E 0 11444 1 106464 0 1097 0 0 0
E 0 106464 0 33600 1 407 0 0 0
E 0 33600 1 103402 0 825 0 0 0
E 0 103402 0 71348 1 270 0 0 0
E 0 71348 1 69838 1 811 2 0 0
E 0 69838 1 88651 1 279 2 0 0
E 0 88651 1 99735 1 11 2 0 0
E 0 99735 1 95303 1 221 2 0 0
E 0 95303 1 48508 1 460 2 0 0
E 0 48508 1 102920 1 186 2 0 0
E 0 102920 1 67603 0 692 2 0 0
E 0 67603 0 95012 0 931 0 0 0
E 0 95012 0 63877 0 188 0 0 0
E 0 63877 0 65574 0 68 0 0 0
E 0 65574 0 76718 0 683 0 0 0
E 0 76718 0 81605 1 495 2 0 0
E 0 81605 1 101136 1 14 2 0 0
E 0 101136 1 68600 0 1170 2 0 0
E 0 68600 0 61081 0 435 0 0 0
E 0 61081 0 12512 0 107 0 0 0
E 0 12512 0 70975 1 90 2 0 0
E 0 70975 1 97772 1 516 2 0 0
E 0 97772 1 71878 1 213 2 0 0
E 0 71878 1 81236 1 1607 2 0 0
E 0 81236 1 61574 1 124 2 0 0
E 0 61574 1 50169 1 2195 2 0 0
E 0 50169 1 45651 0 551 2 0 0
E 0 45651 0 115480 1 1653 2 0 0
E 0 115480 1 4176 0 480 2 0 0
E 0 4176 0 19778 1 840 2 0 0
E 0 19778 1 81166 0 546 0 0 0
E 0 81166 0 3351 1 718 0 0 0
E 0 3351 1 53192 1 742 2 0 0
E 0 53192 1 18136 1 82 2 0 0
E 0 18136 1 37367 0 190 0 0 0
E 0 37367 0 31154 1 76 0 0 0
E 0 31154 1 36131 0 264 0 0 0
E 0 36131 0 105361 0 305 0 0 0
E 0 105361 0 35573 1 596 0 0 0
E 0 35573 1 60610 1 795 2 0 0
E 0 60610 1 55021 0 942 2 0 0
E 0 55021 0 11403 0 60 0 0 0
E 0 11403 0 102547 1 80 2 0 0
E 0 102547 1 11629 1 472 2 0 0
E 0 11629 1 78312 0 1147 0 0 0
E 0 78312 0 83096 0 423 0 0 0
E 0 83096 0 113645 1 159 2 0 0
E 0 113645 1 53074 1 232 2 0 0
E 0 53074 1 80813 1 641 2 0 0
E 0 80813 1 91699 0 226 0 0 0
E 0 91699 0 103383 0 1605 0 0 0
E 0 103383 0 79004 1 285 0 0 0
E 0 79004 1 97030 0 1050 0 0 0
E 0 97030 0 8952 1 931 0 0 0
E 0 8952 1 65462 1 195 2 0 0
E 0 65462 1 71248 0 134 0 0 0
E 0 71248 0 43369 0 805 0 0 0
E 0 43369 0 25798 1 541 0 0 0
E 0 25798 1 15637 0 791 2 0 0
E 0 15637 0 43390 1 276 2 0 0
E 0 43390 1 57961 0 15 0 0 0
E 0 57961 0 37136 1 1326 0 0 0
E 0 37136 1 980 0 577 2 0 0
E 0 980 0 49349 0 756 0 0 0
E 0 49349 0 46422 1 583 0 0 0
E 0 46422 1 8492 0 1903 2 0 0
E 0 8492 0 16181 1 1923 2 0 0
E 0 16181 1 39060 1 177 2 0 0
E 0 39060 1 54464 1 597 2 0 0
E 0 54464 1 84562 0 459 0 0 0
E 0 84562 0 14202 0 1173 0 0 0
E 0 14202 0 88636 1 1285 2 0 0
E 0 88636 1 29552 1 608 2 0 0
E 0 29552 1 55061 1 563 2 0 0
E 0 55061 1 100109 1 180 2 0 0
E 0 100109 1 76200 1 1323 2 0 0
E 0 76200 1 8935 0 225 2 0 0
E 0 8935 0 40084 1 281 2 0 0
E 0 40084 1 208 1 2374 2 1 0
E 0 208 1 8648 1 84 2 0 0
E 0 8648 1 86526 0 557 0 0 0
E 0 86526 0 83124 0 533 0 0 0
E 0 83124 0 90691 1 1570 2 0 0
E 0 90691 1 1999 0 335 2 0 0
E 0 1999 0 110670 0 1326 0 0 0
E 0 110670 0 4862 1 3198 0 0 0
E 0 4862 1 36499 0 1027 0 0 0
E 0 36499 0 65080 0 298 0 0 0
E 0 65080 0 114933 1 1193 2 0 0
E 0 114933 1 66635 1 47 2 0 0
E 0 66635 1 91610 1 942 2 0 0
E 0 91610 1 86062 0 1096 2 0 0
E 0 86062 0 34013 0 382 0 0 0
E 0 34013 0 27567 1 907 0 0 0
E 0 27567 1 37228 1 83 2 0 0
E 0 37228 1 91707 1 273 2 0 0
E 0 91707 1 100009 1 200 2 0 0
E 0 100009 1 108906 1 577 2 0 0
E 0 108906 1 98928 1 1447 2 0 0
E 0 98928 1 107019 1 79 2 0 0
E 0 107019 1 80992 1 1250 2 0 0
E 0 80992 1 28823 0 66 2 0 0
E 0 28823 0 28025 0 1063 0 0 0
E 0 28025 0 23144 1 1249 0 0 0
E 0 23144 1 108626 0 216 0 0 0
E 0 108626 0 17269 1 346 0 0 0
E 0 17269 1 22254 1 402 2 0 0
E 0 22254 1 112016 1 44 2 0 0
E 0 112016 1 90287 0 500 2 0 0
E 0 90287 0 778 1 155 0 0 0
E 0 778 1 25353 0 159 0 0 0
E 0 25353 0 618 0 567 0 0 0
E 0 618 0 70819 0 492 0 0 0
E 0 70819 0 34087 1 134 0 0 0
E 0 34087 1 82990 1 450 2 0 0
E 0 82990 1 14778 1 129 2 0 0
E 0 14778 1 4280 0 782 2 0 0
E 0 4280 0 43251 1 1786 2 0 0
E 0 43251 1 57752 1 81 2 0 0
E 0 57752 1 42385 0 1368 2 0 0
E 0 42385 0 100152 0 612 0 0 0
E 0 100152 0 110882 0 347 0 0 0
E 0 110882 0 27016 1 205 0 0 0
E 0 27016 1 25017 0 393 2 0 0
E 0 25017 0 86382 0 435 0 0 0
E 0 86382 0 46171 1 865 0 0 0
E 0 46171 1 25154 0 1190 2 0 0
E 0 25154 0 64521 1 355 2 0 0
E 0 64521 1 104238 1 186 2 0 0
E 0 104238 1 80018 0 894 2 0 0
E 0 80018 0 105070 1 782 2 0 0
E 0 105070 1 57847 1 210 2 0 0
E 0 57847 1 18572 1 276 2 0 0
E 0 18572 1 55069 0 879 0 0 0
E 0 55069 0 112384 0 161 0 0 0
E 0 112384 0 3685 1 1913 0 0 0
E 0 3685 1 48173 0 1028 0 0 0
E 0 48173 0 25431 1 151 0 0 0
E 0 25431 1 31812 1 574 2 0 0
E 0 31812 1 63869 0 684 0 0 0
E 0 63869 0 89699 1 1159 2 0 0
E 0 89699 1 18777 0 1694 2 0 0
E 0 18777 0 55048 0 2217 0 0 0
E 0 55048 0 14779 0 1933 0 0 0
E 0 14779 0 55730 1 1045 2 0 0
E 0 55730 1 74043 1 435 2 0 0
E 0 74043 1 99345 0 961 0 0 0
E 0 99345 0 32731 1 980 0 0 0
E 0 32731 1 52252 1 724 2 0 0
E 0 52252 1 38714 0 182 2 0 0
E 0 38714 0 30649 1 685 0 0 0
E 0 30649 1 20879 1 802 2 0 0
E 0 20879 1 66081 1 2940 2 0 0
E 0 66081 1 101923 1 13 2 0 0
E 0 101923 1 205 0 428 2 0 0
E 0 205 0 63110 0 841 0 0 0
E 0 63110 0 101839 0 1249 0 0 0
E 0 101839 0 96845 0 302 0 0 0
E 0 96845 0 51716 1 130 0 0 0
E 0 51716 1 27245 0 1115 2 0 0
E 0 27245 0 14647 1 1777 0 0 0
E 0 14647 1 52713 1 990 2 0 0
E 0 52713 1 34639 0 809 2 0 0
E 0 34639 0 33548 1 623 0 0 0
E 0 33548 1 11039 1 72 2 0 0
E 0 11039 1 55200 0 450 0 0 0
E 0 55200 0 39867 0 1590 0 0 0
E 0 39867 0 50273 1 381 2 0 0
E 0 50273 1 72839 1 626 2 0 0
E 0 72839 1 44885 1 394 2 0 0
E 0 44885 1 86387 1 836 2 0 0
E 0 86387 1 73437 0 610 2 0 0
E 0 73437 0 115271 0 239 0 0 0
E 0 115271 0 111552 1 763 0 0 0
E 0 111552 1 108340 1 373 2 0 0
E 0 108340 1 105804 1 915 2 0 0
E 0 105804 1 68791 1 211 2 0 0
E 0 68791 1 17893 1 726 2 0 0
E 0 17893 1 16483 1 2993 2 0 0
E 0 16483 1 66786 0 693 0 0 0
E 0 66786 0 59024 1 434 0 0 0
E 0 59024 1 46096 0 290 2 0 0
E 0 46096 0 27022 0 18 0 0 0
E 0 27022 0 40871 1 1013 2 0 0
E 0 40871 1 27303 0 1102 2 0 0
E 0 27303 0 57640 1 1126 2 0 0
E 0 57640 1 54114 0 597 2 0 0
E 0 54114 0 75236 0 548 0 0 0
E 0 75236 0 9974 0 424 0 0 0
E 0 9974 0 58439 1 648 2 0 0
E 0 58439 1 27669 1 1208 2 0 0
E 0 27669 1 73105 0 795 0 0 0
E 0 73105 0 622 0 844 0 0 0
E 0 622 0 69270 1 687 2 0 0
E 0 69270 1 113786 1 128 2 0 0
E 0 113786 1 14159 1 418 2 0 0
E 0 14159 1 37719 1 289 2 0 0
E 0 37719 1 77414 1 1379 2 0 0
E 0 77414 1 33982 1 45 2 0 0
E 0 33982 1 90546 1 186 2 0 0
E 0 90546 1 85732 1 241 2 0 0
E 0 85732 1 38770 1 382 2 0 0
E 0 38770 1 24421 1 1791 2 0 0
E 0 24421 1 108653 0 152 0 13 0
E 0 108653 0 63507 1 1672 0 0 0
E 0 63507 1 17792 1 959 2 0 0
E 0 17792 1 56606 0 947 0 0 0
E 0 56606 0 30891 1 899 0 0 0
E 0 30891 1 12745 1 23 2 0 0
E 0 12745 1 109982 1 320 2 0 0
E 0 109982 1 33645 0 48 2 0 0
E 0 33645 0 65213 1 1384 2 0 0
E 0 65213 1 23391 1 46 2 0 0
E 0 23391 1 48938 1 162 2 0 0
E 0 48938 1 87157 1 393 2 0 0
E 0 87157 1 35053 1 1142 2 0 0
E 0 35053 1 19008 0 1921 2 0 0
E 0 19008 0 26036 0 316 0 0 0
E 0 26036 0 98025 0 509 0 0 0
E 0 98025 0 101141 1 978 2 0 0
E 0 101141 1 53078 1 565 2 0 0
E 0 53078 1 38666 0 452 2 0 0
E 0 38666 0 9608 0 1866 0 0 0
E 0 9608 0 15767 0 30 0 0 0
E 0 15767 0 37740 1 1225 2 0 0
E 0 37740 1 40301 1 1194 2 0 0
E 0 40301 1 87770 0 820 0 0 0
E 0 87770 0 95181 1 987 2 0 0
E 0 95181 1 50212 1 199 2 0 0
E 0 50212 1 56605 1 830 2 0 0
E 0 56605 1 107168 1 512 2 0 0
E 0 107168 1 110556 0 1105 0 0 0
E 0 110556 0 89724 0 1878 0 0 0
E 0 89724 0 61285 1 161 0 0 0
E 0 61285 1 83176 0 488 0 0 0
E 0 83176 0 65533 0 1377 0 0 0
E 0 65533 0 88268 0 8 0 0 0
E 0 88268 0 12584 0 273 0 0 0
E 0 12584 0 66262 0 2678 0 0 0
E 0 66262 0 45815 0 252 0 0 0
E 0 45815 0 106778 0 368 0 0 0
E 0 106778 0 112125 1 707 2 0 0
E 0 112125 1 60817 0 467 2 0 0
E 0 60817 0 90811 1 2046 2 0 0
E 0 90811 1 39864 0 617 2 0 0
E 0 39864 0 112411 1 425 2 0 0
E 0 112411 1 25283 1 679 2 0 0
E 0 25283 1 26011 1 934 2 0 0
E 0 26011 1 4023 1 1120 2 0 0
E 0 4023 1 18371 1 1026 2 0 0
E 0 18371 1 6680 1 1581 2 0 0
E 0 6680 1 22749 0 1163 0 0 0
E 0 22749 0 47116 0 1521 0 0 0
E 0 47116 0 84835 1 251 2 0 0
E 0 84835 1 6512 1 560 2 0 0
E 0 6512 1 65645 1 486 2 0 0
E 0 65645 1 112451 1 1482 2 0 0
E 0 112451 1 1542 1 408 2 0 0
E 0 1542 1 60926 0 1501 0 0 0
E 0 60926 0 49414 1 928 0 0 0
E 0 49414 1 5338 1 312 2 0 0
E 0 5338 1 60587 0 663 0 0 0
E 0 60587 0 41471 0 825 0 0 0
E 0 41471 0 77597 1 876 2 0 0
E 0 77597 1 52564 1 1579 2 0 0
E 0 52564 1 44429 0 54 2 0 0
E 0 44429 0 9087 1 425 0 0 0
E 0 9087 1 8700 0 1506 2 0 0
E 0 8700 0 67157 0 607 0 0 0
E 0 67157 0 35892 0 123 0 0 0
E 0 35892 0 28254 0 1052 0 0 0
E 0 28254 0 34762 1 837 2 0 0
E 0 34762 1 28245 0 814 2 0 0
E 0 28245 0 63857 0 881 0 0 0
E 0 63857 0 80247 0 1247 0 0 0
E 0 80247 0 96454 0 748 0 0 0
E 0 96454 0 20219 0 476 0 0 0
E 0 20219 0 53038 0 1917 0 0 0
E 0 53038 0 48192 1 756 0 0 0
E 0 48192 1 1166 0 36 2 0 0
E 0 1166 0 11198 0 693 0 0 0
E 0 11198 0 81139 0 668 0 0 0
E 0 81139 0 21293 1 504 0 0 0
E 0 21293 1 1792 0 12 2 0 0
E 0 1792 0 3764 0 1689 0 0 0
E 0 3764 0 56089 0 743 0 0 0
E 0 56089 0 87121 0 287 0 0 0
E 0 87121 0 67105 0 703 0 0 0
E 0 67105 0 106910 0 199 0 0 0
E 0 106910 0 102510 0 1400 0 0 0
E 0 102510 0 92668 1 2315 0 0 0
E 0 92668 1 94281 1 361 2 0 0
E 0 94281 1 81833 1 1267 2 0 0
E 0 81833 1 113036 1 286 2 0 0
E 0 113036 1 23508 1 2071 2 0 0
E 0 23508 1 95552 1 227 2 1 1
E 0 95552 1 26801 1 722 2 0 0
E 0 26801 1 80892 0 1451 2 1 1
E 0 80892 0 84232 0 310 0 0 0
E 0 84232 0 64091 1 100 0 0 0
E 0 64091 1 92189 0 406 0 0 0
E 0 92189 0 76236 0 72 0 0 0
E 0 76236 0 646 0 483 0 0 0
E 0 646 0 19575 0 1203 0 0 0
E 0 19575 0 43505 0 1216 0 0 0
E 0 43505 0 115433 1 1765 2 0 0
E 0 115433 1 30694 0 776 2 0 0
E 0 30694 0 114178 1 32 2 0 0
E 0 114178 1 90750 1 447 2 0 0
E 0 90750 1 15838 1 574 2 0 0
E 0 15838 1 64097 0 448 0 0 0
E 0 64097 0 35747 1 219 0 0 0
E 0 35747 1 72016 1 1558 2 0 0
E 0 72016 1 90966 1 655 2 0 0
E 0 90966 1 41252 0 57 2 0 0
E 0 41252 0 69044 0 1025 0 0 0
E 0 69044 0 78660 1 176 2 0 0
E 0 78660 1 24458 1 247 2 0 0
E 0 24458 1 77319 1 817 2 0 0
E 0 77319 1 74189 0 1736 2 0 0
E 0 74189 0 82251 1 734 2 0 0
E 0 82251 1 68286 0 1185 2 0 0
E 0 68286 0 68465 0 206 0 0 0
E 0 68465 0 41089 0 802 0 0 0
E 0 41089 0 43705 0 672 0 0 0
E 0 43705 0 4569 1 144 0 0 0
E 0 4569 1 74250 0 1319 0 0 0
E 0 74250 0 71360 1 1905 0 0 0
E 0 71360 1 53893 0 41 2 0 0
E 0 53893 0 64967 1 2239 2 0 0
E 0 64967 1 73837 0 541 0 0 0
E 0 73837 0 1428 0 220 0 0 0
E 0 1428 0 27934 0 95 0 0 0
E 0 27934 0 16755 0 1166 0 0 0
E 0 16755 0 38884 1 1903 2 0 0
E 0 38884 1 111470 0 433 0 0 0
E 0 111470 0 46110 1 1034 0 0 0
E 0 46110 1 4575 1 279 2 0 0
E 0 4575 1 37908 0 1453 0 0 0
E 0 37908 0 17712 1 248 0 0 0
E 0 17712 1 13682 0 418 2 0 0
E 0 13682 0 12240 0 252 0 0 0
E 0 12240 0 110138 0 404 0 0 0
E 0 110138 0 26034 0 1600 0 0 0
E 0 26034 0 22965 0 665 4 0 0
E 0 22965 0 59727 0 275 0 0 0
E 0 59727 0 104500 0 402 0 0 0
E 0 104500 0 78486 1 112 0 0 0
E 0 78486 1 78090 1 693 2 0 0
E 0 78090 1 25200 1 1229 2 0 0
E 0 25200 1 35092 1 245 2 0 0
E 0 35092 1 48133 0 1227 0 0 0
E 0 48133 0 77178 1 521 2 0 0
E 0 77178 1 62246 0 17 2 0 0
E 0 62246 0 16974 0 1963 0 0 0
E 0 16974 0 48156 0 416 0 0 0
E 0 48156 0 83875 0 297 0 0 0
E 0 83875 0 18147 0 95 0 0 0
E 0 18147 0 58529 0 756 0 0 0
E 0 58529 0 71448 1 697 2 0 0
E 0 71448 1 39384 0 34 2 0 0
E 0 39384 0 25089 0 55 0 0 0
E 0 25089 0 22359 1 464 0 0 0
E 0 22359 1 101881 0 16 0 0 0
E 0 101881 0 114020 1 876 2 0 0
E 0 114020 1 31168 0 892 2 0 0
E 0 31168 0 83052 0 342 0 0 0
E 0 83052 0 110704 0 570 0 0 0
E 0 110704 0 72571 1 13 0 0 0
E 0 72571 1 113872 1 469 2 1 0
E 0 113872 1 35690 0 441 2 1 0
E 0 35690 0 2991 0 1162 0 0 0
E 0 2991 0 49240 1 684 2 0 0
E 0 49240 1 99308 0 19 0 0 0
E 0 99308 0 99078 1 1589 0 0 0
E 0 99078 1 22263 1 991 2 0 0
E 0 22263 1 110397 0 239 0 0 0
E 0 110397 0 109013 1 486 0 0 0
E 0 109013 1 94997 1 70 2 0 0
E 0 94997 1 104739 0 828 0 0 0
E 0 104739 0 53075 0 1051 0 0 0
E 0 53075 0 105752 1 54 2 0 0
E 0 105752 1 39853 0 839 2 0 0
E 0 39853 0 92778 1 596 2 0 0
E 0 92778 1 40496 0 1095 2 0 0
E 0 40496 0 66291 1 105 2 0 0
E 0 66291 1 51731 0 806 2 0 0
E 0 51731 0 78064 0 243 0 0 0
E 0 78064 0 113032 0 367 0 0 0
E 0 113032 0 6453 0 437 0 0 0
E 0 6453 0 5244 1 226 0 0 0
E 0 5244 1 10629 0 1980 0 0 0
E 0 10629 0 29877 1 39 2 0 0
E 0 29877 1 71827 1 549 2 0 0
E 0 71827 1 99007 0 1987 0 0 0
E 0 99007 0 97125 0 259 0 0 0
E 0 97125 0 58937 0 758 0 0 0
E 0 58937 0 34015 1 160 0 0 0
E 0 34015 1 24234 0 986 2 0 0
E 0 24234 0 77849 1 38 2 0 0
E 0 77849 1 79753 0 1044 0 0 0
E 0 79753 0 31615 0 977 0 0 0
E 0 31615 0 19434 1 26 0 0 0
E 0 19434 1 43032 0 624 0 0 0
E 0 43032 0 7266 1 1181 0 0 0
E 0 7266 1 56627 1 368 2 0 0
E 0 56627 1 3459 1 581 2 0 0
E 0 3459 1 15280 0 608 0 0 0
E 0 15280 0 13238 0 1236 0 0 0
E 0 13238 0 112058 1 2521 2 0 0
E 0 112058 1 94072 1 220 2 0 0
E 0 94072 1 13268 0 385 2 0 0
E 0 13268 0 9225 0 1476 0 0 0
E 0 9225 0 20887 0 169 0 0 0
E 0 20887 0 90456 1 975 2 0 0
E 0 90456 1 73219 1 390 2 0 0
E 0 73219 1 24338 1 68 2 0 0
E 0 24338 1 8373 1 229 2 0 0
E 0 8373 1 98110 0 745 0 0 0
E 0 98110 0 17500 1 753 0 0 0
E 0 17500 1 35151 0 128 0 0 0
E 0 35151 0 14542 1 265 0 0 0
E 0 14542 1 17602 0 1179 0 0 0
E 0 17602 0 98842 0 134 0 0 0
